Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10
Play Store,https://play.google.com/store/apps/details?id=com.bdfffaiidj.ebcbdfffaiidj&c=apps&hl=pt_BR,Autism Parenting Magazine,14 de fev. de 2023,Gratuito,,autismo' 'intervenção',Livre,"Ter um filho com autismo é um dos maiores desafios que um pai tem que enfrentar. Aquele momento de mudança de vida quando seu filho foi diagnosticado pela primeira vez ficará com você para sempre. Sabemos que há momentos de tristeza, raiva ou exaustão, mas também há aqueles momentos únicos que fortaleceram sua família: receber apoio de sua comunidade, não perder a esperança e vivenciar a gentileza ou aceitação de estranhos. Embora existam muitas coisas pelas quais agradecer, esses são detalhes que somente pessoas que lidam com a mesma situação podem entender.

É por isso que criamos a revista Autism Parenting.

Veja bem, às vezes você não precisa apenas das notícias mais atualizadas e orientação profissional para você e seu filho sobre o assunto do autismo. Você precisa de alguém para conversar, você precisa de uma comunidade que esteja lá para você.

Com mais de 73.000 leitores, a Autism Parenting Magazine é mais do que uma revista. Apoiamos totalmente a sua família, garantindo o acesso a:

• Consultoria especializada de nossa equipe de profissionais respeitados

• Soluções para lidar com problemas sensoriais

• Conselhos para lidar com transições

• Terapias para ajudar a desenvolver o potencial do seu filho

• As últimas notícias e pesquisas que podem ajudar sua família

• Histórias da vida real de pais de crianças no espectro, bem como de adultos com autismo para inspirar e trazer esperança

--------------------------------

Este é um download de aplicativo gratuito. Dentro do aplicativo, os usuários podem comprar a edição atual e as edições anteriores.

Assinaturas também estão disponíveis dentro do aplicativo. Uma assinatura começará a partir da última edição.

As assinaturas disponíveis são:

12 meses: 12 edições por ano

-A assinatura será renovada automaticamente, a menos que seja cancelada mais de 24 horas antes do final do período atual. Você será cobrado pela renovação dentro de 24 horas do final do período atual, pela mesma duração e pela taxa de assinatura atual do produto.

-Você pode desativar a renovação automática de assinaturas através de suas Configurações de Conta, mas não poderá cancelar a assinatura atual durante seu período ativo.

-O pagamento será cobrado em sua conta do Google Play na confirmação da compra e qualquer parte não utilizada de um período de teste gratuito, se oferecido, será perdida quando uma assinatura dessa publicação for comprada.

Os usuários podem se registrar para / fazer login em uma conta pocketmags no aplicativo. Isso protegerá seus problemas no caso de um dispositivo perdido e permitirá a navegação de compras em várias plataformas. Os usuários de pocketmags existentes podem recuperar suas compras fazendo login em sua conta.

Recomendamos carregar o aplicativo pela primeira vez em uma área wi-fi para que todos os dados do problema sejam recuperados.

Ajuda e perguntas frequentes podem ser acessadas no aplicativo e em pocketmags.

Se você tiver algum problema, não hesite em nos contatar: help@pocketmags.com

--------------------

Você pode encontrar a nossa política de privacidade aqui:

http://www.pocketmags.com/privacy.aspx

Você pode encontrar nossos termos e condições aqui:

http://www.pocketmags.com/terms.aspx",0
Play Store,https://play.google.com/store/apps/details?id=com.autismadult.test&c=apps&hl=pt_BR,Autism Test (Adult),31 de mar. de 2023,Gratuito,10 mil+,autismo' 'intervenção',Livre,"O Transtorno do Espectro Autista é uma série de condições caracterizadas por dificuldades sociais, interesses restritos e padrões repetitivos de comportamento. Embora seja tipicamente diagnosticado na infância, um diagnóstico pode ser adiado até a idade adulta - especialmente para aqueles com autismo de alto funcionamento.

Se você teve dificuldades ao longo da vida para entender os sentimentos de outras pessoas, manter hobbies peculiares, dificuldade com a interação social, manter uma agenda rígida ou é realmente bom em assuntos específicos - você pode ter Transtorno do Espectro Autista não diagnosticado.

Isenção de responsabilidade: Este teste NÃO é um teste de diagnóstico. Um diagnóstico só pode ser fornecido por um profissional de saúde qualificado. Consulte um médico ou profissional de saúde mental se estiver preocupado com sua saúde mental.","4,6"
Play Store,https://play.google.com/store/apps/details?id=com.autismchild.test&c=apps&hl=pt_BR,Autism Test (Child),31 de mar. de 2023,Gratuito,,autismo' 'intervenção',Livre,"O transtorno do espectro do autismo é um espectro de transtornos com um núcleo compartilhado de sintomas, incluindo dificuldades com interação social, empatia, comunicação e comportamento flexível.

Se você acredita que seu filho pode estar lidando com o transtorno do espectro autista, procure ajuda profissional imediatamente! Não pense que você tem que esperar por um diagnóstico para colocar seu filho em tratamento porque a intervenção precoce é muito importante. Peça ao seu médico de família ou pediatra para encaminhá-lo imediatamente a um especialista em autismo ou equipe de especialistas para uma avaliação abrangente.

Isenção de responsabilidade: Este teste NÃO é um teste de diagnóstico. Um diagnóstico só pode ser fornecido por um profissional de saúde qualificado. Consulte um médico ou profissional de saúde mental se estiver preocupado com a saúde mental de uma criança.

S Ehlers, C Gillberg, L Wing. Um questionário de triagem para a síndrome de Asperger e outros transtornos do espectro do autismo de alto funcionamento em crianças em idade escolar. J Autism Dev Disord. 1999; 29(2): 129-141.",0
Play Store,https://play.google.com/store/apps/details?id=com.autisminddapp&c=apps&hl=pt_BR,AUTISMIND,13 de abr. de 2023,Gratuito,,autismo' 'intervenção',Livre,"Autismind é uma ferramenta de terapeutas, pais e outros profissionais para trabalhar e melhorar a Teoria da Mente em crianças com Transtornos do Espectro do Autismo (Autismo, Asperger ou sintomas relacionados a TEA).

Crianças autistas geralmente têm falta de pensamento social e Teoria da Mente, a capacidade de inferir estados mentais em outras pessoas e adaptar nosso comportamento de acordo, então é difícil para elas colocarem na mente de outras pessoas o que estão pensando, sentindo ou o que elas quer. É por isso que a interação social pode ser difícil e eles podem ter problemas para se integrar no contexto.

Autismind é um aplicativo estruturado com 10 disciplinas diferentes, divididas em 6 níveis de dificuldade, com mais de 1000 exercícios para trabalhar as habilidades mentais necessárias ao desenvolvimento da Teoria da Mente. Requer envolvimento dos pais ou profissional para trabalhar com a criança, embora seja feito com algumas características interessantes e motivadoras:

Muito fácil e intuitivo de navegar sem ajuda e é muito simples e claro.

Feedback e reforço positivo: a criança sabe sempre se a resposta está correta e há recompensas verbais e visuais para torná-la mais interessante. A criança pode escolher entre 5 recompensas possíveis e o prêmio fica maior à medida que mais exercícios são concluídos.

Configurações adaptáveis: autismind permite ao adulto personalizar algumas opções para ajustar diferentes itens: barra de progresso, sons, música, recompensa, etc. Muito importante quando se trabalha com crianças com autismo.

Aprender sem erros: quando a criança responde mal, há ajuda, evitando-se a frustração (problema muito comum quando crianças autistas ficam presas) e aprendendo algo novo. Além disso, depois de alguma prática, mas antes de aumentar a dificuldade, os exercícios errados são apresentados novamente sem a ajuda fornecida.

Dados exportáveis: automaticamente todos os dados são registrados e podem ser consultados no menu de estatísticas, sabendo o tempo de resposta, o tempo total que a criança gasta em cada nível ou o total de erros que ele cometeu.

Desenhos e fotos: geralmente começa com desenhos bem simples, mais fáceis de entender para crianças autistas, mas também funciona com fotos reais, com mais detalhes e informações para processar, mas mais realistas para promover a generalização.

AutisMIND foi desenvolvido por uma equipe de psicólogos, fonoaudiólogos, professores e médicos do IDAPP, um centro de terapia do autismo em Barcelona, ​​Espanha, mas também feito com a colaboração das famílias e dos pacientes, sem os quais, teria sido impossível tem AutisMIND.",0
Play Store,https://play.google.com/store/apps/details?id=meviapp.autismo&c=apps&hl=pt_BR,Autismo - TEA Trastorno del Es,11 de set. de 2021,Gratuito,10 mil+,autismo' 'intervenção',Livre,"Autismo.

TOCHA.

Transtorno do espectro do autismo.

Criamos este aplicativo com a ideia de colaborar com aquelas pessoas que querem ou precisam aprender sobre o autismo.

Atualmente há cada vez mais pessoas diagnosticadas, não sabemos se está aumentando ou se aprendemos a contar.

Neste Aplicativo o usuário possui definições, vídeos, músicas, filmes e suas avaliações, entre outros.

meviapp.dx.am

info@meviapp.dx.am","4,6"
Play Store,https://play.google.com/store/apps/details?id=br.com.app.gpu2310233.gpu8f343e5aca42c588bb208c21bae7d56b&c=apps&hl=pt_BR,Autismo Legal,15 de mar. de 2020,Gratuito,10 mil+,autismo' 'intervenção',Livre,"Plataforma para disponibilizar informações sobre autismo, criada pelo projeto Autismo Legal

* Cadastro de responsáveis x crianças (ou pessoas no TEA)

* Guia exclusivo com vários capítulos com explicações e orientações para a família

* Agenda de eventos relacionados ao autismo

* Central de pesquisa em publicações sobre autismo","4,2"
Play Store,https://play.google.com/store/apps/details?id=poder.ufac.br.autismoprojetointegrar&c=apps&hl=pt_BR,Autismo Projeto Integrar,6 de ago. de 2018,Gratuito,10 mil+,autismo' 'intervenção',Livre,"O Aplicativo Autismo Projeto Integrar tem o objetivo de auxiliar pessoas com Transtorno do Espectro Autista (TEA) na organização de suas Atividades da Vida Diária através do apoio audiovisual dos desenhos roteirizados do site Autismo Projeto Integrar , idealizado por Adriana Godoy e Neimer Gianvechio.

Este aplicativo possui desenhos sobre comportamento, higiene e uso do banheiro e permite o cadastro do mural ""Meus Compromissos"" com atividades representadas em desenhos roteirizados que indicam o passo a passo de como será a rotina da pessoa com TEA, exibindo uma agenda com as atividades do dia.

Para mais informações sobre a pesquisa que originou esse aplicativo, acesse www.maicokrause.com.

Como utilizar o Aplicativo Autismo Projeto Integrar?

Para a execução das atividades, é muito importante que os pais ou cuidadores não façam as atividades pela pessoa com TEA, mas que a ajudem  a fazer as atividades, para que fique claro que é ela quem deve agir e não apenas ser espectadora da situação. Esta ajuda pode ser através de apoios, como por exemplo, segurar nas mãos da pessoa com TEA por trás, como se você fosse um braço mecânico que a ajuda a fazer a atividade. O nível ou a quantidade de apoios utilizados depende de como a pessoa com TEA já consegue realizar a tarefa e, espera-se que com o tempo, a pessoa com TEA demonstre maior segurança ao realizar aqueles movimentos e seja possível ir reduzindo, aos poucos, a quantidade de apoio utilizado. Então, caso a pessoa com TEA demonstre que já consegue fazer algumas coisas sozinha, pode-se retirar gradualmente as dicas e apoios de acordo com o que a pessoa com TEA vai aprendendo a fazer os movimentos. Assim, ao invés de segurar nas mãos da pessoa com TEA para ajudá-la, segure em seus pulsos. Depois somente nos cotovelos, até que a ajuda necessária para que ela realize a tarefa com autonomia seja a menor possível. Vá dosando a retirada dos apoios, caso sinta que a pessoa com TEA regrediu, volte ao estágio anterior. Não estabeleça um tempo para que o aprendizado ocorra, cada ser humano é único e tem um tempo diferente de aprendizado.

Antes de iniciar a atividade, pode-se fazer uma fase de preparação, mostrando todos os quadros da atividade, contando uma história de como vai ser a atividade, inclusive pode-se fazer essa fase já no ambiente onde será a ação. Após essa fase de preparação, pode-se chamar a pessoa com TEA para fazer a atividade realmente, fazendo o passo a passo como descrito a seguir.

Ao realizar o passo-a-passo das atividades junto com a pessoa com TEA, faça-a ter contato visual com o desenho do aplicativo, depois ajude-a a fazer aquele passo descrito no desenho, narrando de forma pausada, usando somente as palavras relacionadas à atividade e reforço positivo (recompensa, “parabéns”), evitando falar coisas que mudem o foco da atividade, como “fique quieto” ou “pare de pular”.

As atividades devem ser feitas todos os dias com o apoio das imagens do aplicativo e sempre que for fazer aquela atividade, recomenda-se que seja com o apoio do aplicativo. Por exemplo, se a pessoa com TEA está utilizando o apoio do aplicativo quando for lavar as mãos, sempre que ela for lavar as mãos ela irá esperar pelo apoio do aplicativo, por isso é importante manter a regularidade no uso do apoio visual.

É importante ajudar a pessoa com TEA a se reconhecer no desenho, para isso você pode utilizar os desenhos para lhe narrar uma ‘historinha’, em que a pessoa com TEA é o personagem principal e realiza as ações descritas no quadro.

Também pode-se utilizar o apoio do desenho para ajudar a pessoa com TEA a interpretar a situação, fazendo-lhe perguntas (mesmo que ela seja não-verbal) como: “o que o personagem do desenho está fazendo?” “O que vem primeiro?” “Qual a ordem?”.

Sempre que a pessoa com TEA conseguir fazer uma atividade, deve-se lhe dar um ‘reforço positivo’, ou seja, fazê-la sentir que conquistou alguma coisa, que adquiriu um novo conhecimento.","4,5"
Play Store,https://play.google.com/store/apps/details?id=com.levstone.mobility.trustedlocationaid&c=apps&hl=pt_BR,Autismo: vida diária e cuidar,3 de jun. de 2022,Gratuito,5 mil+,autismo' 'intervenção',Livre,"10 maneiras de o aplicativo poder ajudá-lo:

[1] AJUDA AS PESSOAS A CUIDAREM UMAS DAS OUTRAS

Conecta a família, amigos de confiança e cuidadores 

[2] QUANDO VOCE PRECISA TER CERTEZA DE QUE SEU FILHO OU FILHA CHEGOU NA ESCOLA A TEMPO

Receba alertas em tempo real quando seu filho sai de casa, chega a escola, ao shopping…

[3] ENCORAJE E SUPORTE ROTINAS DIARIAS

O aplicativo permite que você veja se alguém esquece de carregar a bateria do cellular ou se esquece de tomar o remédio…

[4] AJUDA AS PESSOAS A COMPARTILHAR EMOÇÕES E PROBLEMAS

Você está preocupado que seu filho esteja sendo vitima the bullying?

Acesso acessivel a emojis

Ajuda a família a expressar suas necessidades de cuidado e como estāo se sentindo

[5] SAIBA SE SEU FILHO ESTA USANDO SEU TELEFONE OU TABLET ALEM DA CONTA

Telefone e tablets podem se tornar viciantes e impedir a educação de uma criança

O aplicativo conta quantos minutos alguém usa o celular

Receba notificações automáticas no seu telefone…

“Filho usando o telefone por 20 minutos consecutivos    (às 19h34)”

[6] VOCE ESTA PREOCUPADO QUE ALGUEM ESTEJA SE SENTINDO SOZINHO OU ISOLADO?

Fique conectado a sua família os avós desfrutam do aplicativo porque permite que eles vejam onde estão seus netos, o que estão fazendo e como estão se sentindo.

[7] VOCE CONHECE ALGUEM DA SUA FAMILIA QUE NÃO USA UM TELEFONE CELULAR?

O aplicativo foi projetado para ajudar você a apoiar e incentivar uma pessoa a iniciar e usar um telefone celular.

O aplicativo ajuda a pessoa a estabelecer e manter o hábito de manter seu celular carregado e por perto. Pronto sempre que precisarem.

[8] SE ALGUEM PRECISA DE AJUDA RAPIDA!  UM CLIQUE SOS ALERTA TODOS EM SEU GRUPO PARTICULAR.

Ajudará se você precisar encontrar alguém rápido

Clique e o GPS ira te direcionar diretamento a localização do seu filho (sem endereço necessário)

Encontrará a rota mais rápida evitando

[9] AJUDE A APOIAR SUA FAMÍLIA PARA SER INDEPENDENTE COM SEGURANÇA

O aplicativo ajuda você a apoiar sua família para ser independente de forma segura

Os telefones celulares são como uma rede de segurança.

Se uma pessoa tiver algum problema, pode ligar para você.

E se o telefone de uma pessoa de repente parar de funcionar?

Você não sabe que o telefone deles não está funcionando.

Receba notificações automáticas no seu telefone…

“O telefone da filha parou de funcionar às 18h17”

[10] VOCÊ SE PREOCUPA COM UM PARENTE MAIS VELHO QUE MORA SOZINHO?

O aplicativo permite que você saiba quando alguém se muda ou pega seu telefone.

Receba notificações automáticas no seu telefone…

“O telefone do avô primeiro movimento esta manhã 7:12 am”

[unique] QUANDO A FAMÍLIA NÃO ATENDE O TELEFONE E VOCÊ COMEÇA A SE PREOCUPAR…

O aplicativo irá ajudá-lo a entender: onde eles estão; como eles estão se sentindo; quando eles mudaram o celular pela última vez; e avisar se o telefone está ligado ou desligado…","3,4"
Play Store,https://play.google.com/store/apps/details?id=com.iz.autispark.kids.autism.games.special.needs.educational.learning.therapy.social.skills.speech&c=apps&hl=pt_BR,AutiSpark: Autistas Jogos,12 de abr. de 2023,Gratuito,100 mil+,autismo' 'intervenção',Livre,"AutiSpark é um app educacional único para crianças com Transtorno do Espectro do Autismo (TEA) com jogos de aprendizagem especialmente concebidos e aprovados por especialistas. Se você está se esforçando para ensinar conceitos básicos ao seu filho, o AutiSpark é perfeito para você.

AutiSpark oferece uma infinidade de jogos de aprendizagem bem pesquisados, envolventes e interativos cuidadosamente projetados para atender aos requisitos de aprendizagem da criança. Inclui conceitos de associação de imagens, compreensão de emoções, reconhecimento de sons e muito mais.

✓ Adequado para crianças com Transtorno do Espectro do Autismo (TEA).

✓ Jogos educacionais e atividades especialmente concebidos.

✓ Conteúdo envolvente para garantir o foco e a atenção da criança.

✓ Desenvolva habilidades visuais, de comunicação e de linguagem básicas.

Como Esses Jogos de Aprendizagem São Diferentes?

Esses jogos educativos são feitos especialmente considerando as diversas necessidades das crianças no espectro autista, com a ajuda e orientação de terapeutas. Inclui reforço positivo de que as crianças precisam aprender e lembrar. Esses jogos para autismo são criados mantendo os conceitos fundamentais em mente para ajudar as crianças a aprender as habilidades básicas necessárias diariamente.

Palavras & Ortografias:

Pode ser um desafio ensinar habilidades de leitura a crianças com autismo. Nossa compreensão de leitura precoce se concentrará no reconhecimento de letras, combinações de letras e palavras.

Habilidades Básicas de Matemática:

AutiSpark tornará a matemática divertida com jogos de aprendizagem especialmente concebidos, fáceis de compreender e jogar. As crianças aprenderão conceitos matemáticos de maneira fácil.

Jogos de Tracejamento:

Escrever é uma habilidade importante que toda criança precisa dominar. AutiSpark ensinará letras maiúsculas e minúsculas do alfabeto, números e formas.

Jogos da Memória:

As crianças irão aprimorar sua memória e habilidades cognitivas jogando jogos de memória divertidos e educacionais. Haverá diferentes níveis de dificuldade para atender às necessidades da criança.

Jogos de Classificação:

AutiSpark vai ensinar as crianças a identificar as semelhanças e diferenças facilmente. As crianças aprenderão a categorizar e organizar diferentes objetos.

Jogos de Correspondência:

A capacidade de compreender e reconhecer objetos diferentes ajudará as crianças a desenvolver o senso de lógica.

Quebra-cabeças:

Os jogos de quebra-cabeça ajudam as crianças a melhorar as habilidades de resolução de problemas, a velocidade mental e o processo de pensamento.

Quer que seu filho aprenda habilidades essenciais? Baixe AutiSpark - Jogos Para Autismo agora!","4,2"
Play Store,https://play.google.com/store/apps/details?id=com.androidinlondon.autismtests&c=apps&hl=pt_BR,Awesomely Autistic Test,22 de ago. de 2016,Gratuito,10 mil+,autismo' 'intervenção',Livre,"Este questionário de escolha múltipla curto conhecido como o autismo Quociente ou Teste AQ foi desenvolvido por Simon Baron-Cohen e seus colegas do Centro de Investigação de Cambridge autismo.

Seu objetivo era fornecer um mecanismo de triagem simples que poderia ser usado por médicos / clínicos gerais como base para o encaminhamento do paciente para uma avaliação mais formal do autismo.","4,6"
Play Store,https://play.google.com/store/apps/details?id=jp.co.litalico.cardtalk&c=apps&hl=pt_BR,Card Talk.,21 de jul. de 2022,Gratuito,100 mil+,autismo' 'intervenção',Livre,"Este aplicativo oferece apoio a crianças que têm dificuldade em se comunicar verbalmente.

O aplicativo possibilita o uso de cartões que reproduzem os cartões reais usados em sala de aula LITALICO, em qualquer lugar, a qualquer momento e por qualquer pessoa. O aplicativo foi otimizado várias vezes, com base no feedback recebido em salas de aula.

200 tipos de cartões para o uso no dia-a-dia. Todos os cartões incluem arquivos de som em diversos idiomas.

Você pode criar seus próprios cartões usando qualquer foto e gravação à sua escolha.

Absolutamente nenhum anúncio será exibido neste app, assim você pode se sentir seguro quanto ao uso por seus filhos.","4,7"
Play Store,https://play.google.com/store/apps/details?id=xyz.appmaker.besvwk&c=apps&hl=pt_BR,CIA Autismo,19 de abr. de 2021,Gratuito,1 mil+,autismo' 'intervenção',Livre,O Centro Integrado de Aprendizagem em Autismo (CIA Autismo) é a plataforma de estudos e comunidade oficial da Academia do Autismo. Aqui nossos alunos e assinantes tem acesso a todos os seus cursos bem como conteúdos especiais exclusivos.,"4,7"
Play Store,https://play.google.com/store/apps/details?id=com.Worldwide.count123&c=apps&hl=pt_BR,Contando o Autismo 123,18 de jan. de 2023,Gratuito,,autismo' 'intervenção',Livre,"Um jogo de aprendizado de números para iniciantes para crianças com atrasos no desenvolvimento (especialmente transtorno do espectro do autismo) e crianças pequenas.

Um jogo totalmente gratuito que trabalha conceitos básicos de números. Feito para crianças com dificuldade de aprendizagem, especialmente para crianças autistas.

Contém 20 fases com exercícios numéricos. As primeiras 10 fases ensinam os números de 1 a 10. As fases seguintes ensinam os números de 11 a 20.

Nos exercícios, cada número é associado a uma quantidade de satélites que aparecem e desaparecem da tela conforme a criança aprende os números. Essas quantidades são sequenciadas, mas se tornam aleatórias de acordo com a progressão do jogo. O objetivo é ensinar a criança que cada número é associado com uma quantidade de objetos, ao invés de simplesmente fazer a criança memorizar cada número.

No final de cada nível completo, um quebra-cabeça de números é apresentado como bônus. (a complexidade varia de 2x2 até 6x6). Esses níveis extras incluem quebra-cabeça de girar e jogo da memória.

O jogo tem várias dicas visuais para ajudar na aprendizagem dos números e manter a criança interessada.

No término de cada uma das 20 fases, aparecerá uma tela de celebração com estrelas de ouro indicando os níveis completados, confete e mais.

O jogo vai, de forma lógica, do nível mais fácil ao mais avançado. Apesar disso, o usuário pode escolher qualquer fase para jogar, por exemplo começar do começo ou de onde a criança parou.

Este é um aplicativo multilíngue, com fala e escrita (Inglês, Croata e Italiano). A língua padrão é a língua do dispositivo, mas você pode mudar a língua na janela de ajustes.

Este jogo foi criado como parte do projeto “A Família LizzyB”, composta por ferramentas de aprendizagem criadas para minha neta autista.",0
Play Store,https://play.google.com/store/apps/details?id=com.emoface.game&c=apps&hl=pt_BR,EMOFACE Aprender emoções,28 de mar. de 2023,Gratuito,,autismo' 'intervenção',Livre,"🚀 Embarque numa viagem cheia de emoções com Emoface!

Explore alegria, raiva, medo, tristeza, surpresa e nojo, passando de expressões faciais para contextos sociais. Emoface ajuda a reconhecer e entender emoções, incluindo detalhes de características faciais e contextualização das emoções.

 

📱 Emoface, por que e para quem?

Emoface é um aplicativo inicialmente concebido para facilitar a aprendizagem e a compreensão das emoções em crianças e jovens autistas, mas também é adequada para outros perfis :)

 

🏡🏥 O aplicativo é adequado para uso

Das famílias, em casa 

Dos profissionais de saúde que acompanham qualquer pessoa que encontre dificuldades relacionadas com o reconhecimento das emoções, bem como a sua compreensão, em contextos ou não.

 

✅ O aplicativo é adequado para:

Pessoas com TEA (Transtorno do Espectro Autista) verbal E não verbal

Jovens com transtornos do neurodesenvolvimento

Pessoas com deficiência intelectual

E a todo mundo que precisa aprender e estudar as emoções!

 

🤓 Quais habilidades são necessárias para usar o aplicativo?

Capaz de apontar e clicar nos botões para responder as atividades

Ouvir, as instruções também estão em formato de áudio e texto, isso também permite que os alunos não verbais / não leitores possam usar Emoface

Escolher, dar as respostas e jogar

 

 👉 Quais são as atividades do aplicativo?

 

1️⃣ Modos

Modo “Aprender“: jogue de forma independente

Modo “Perfil e configurações”: gerenciamento de configurações e personalização dos diferentes perfis

 

2️⃣ Caminho

150 exercícios: 30 níveis de 15 atividades cada

Caminho evolutivo: expressões, traços faciais, emoções em contexto, validação de conhecimentos adquiridos

Caderno de aprendizagem: você ganha um novo badge no final de cada nível

 

3️⃣ Jogos

5 atividades divertidas com conteúdo infinito

2 níveis: iniciante e avançado

Escolha das emoções para trabalhar

Adicione suas próprias fotos para integrá-las aos jogos!

 

4️⃣ Estatísticas

Acompanhe o progresso de cada aluno em tempo real

Estatísticas gerais: tempo médio e total de jogo, emoção mais jogada, data da última sessão

Estatísticas por emoções trabalhadas e por atividades

Gráficos gerados automaticamente

Dados mantidos por um ano

 

5️⃣ Recursos visuais

6 personagens 3D expressivos estáticos e animados

Fotos de rostos

Pictogramas de cada emoção

Imagens contextuais (situações relacionadas a diferentes emoções)

De volta à câmera: aprender a imitar, reproduzir e generalizar para si mesmo

 

🤔 E quanto custa?

Oferecemos duas assinaturas com um período de avaliação de 14 dias

Consultar o aplicativo para ver a tarifa anual e mensal

 

🇫🇷 Sobre Emoface

Emoface é uma start-up francesa resultado da pesquisa cientifica, oferencendo ferramentas digitais adaptadas. Nosso objetivo é colocar a inovação tecnológica e o design a serviço de pessoas com Transtornos do Espectro Autista (TEA) e qualquer pessoa com dificuldades socioemocionais. Nossa missão é promover a inclusão social de todos, para uma sociedade onde cada um tenha seu lugar.

 

Desenvolvido em estreita colaboração com mais de 600 beta testers, Emoface Play & Learn Emotions destina-se a profissionais (Psicólogos, Neuropsicólogos, Fonoaudiólogos, Psicopedagogos, etc.) e a qualquer ente querido ou cuidador.

 

🤗 Tem alguma dúvida?

A equipe Emoface está aqui para o ajudar na sua jornada emocional, por isso não hesite em enviar-nos uma mensagem mesmo para dizer olá!

 

Emoface: https://www.emoface.fr/pt-br/ 

Contact: https://www.emoface.fr/pt-br/contato/  

FAQ: https://www.emoface.fr/pt-br/suporte/ 

 

Termos e condições: https://www.emoface.fr/cgu 

Politica de privacidade: https://www.emoface.fr/confidentialite/",0
Play Store,https://play.google.com/store/apps/details?id=appinventor.ai_prof_carlosfranca.Autismo&c=apps&hl=pt_BR,Estímulos Autistas  GTED_UFFS,11 de jul. de 2022,Gratuito,,autismo' 'intervenção',Livre,"É um aplicativo com comunicação por imagens voltado para a educação de autistas. São disponibilizadas operações matemáticas simples, expressões da emoções por emoticons e possibilidades de desenhar e interagir com figuras geométricas básicas.",0
Play Store,https://play.google.com/store/apps/details?id=life.expressia&c=apps&hl=pt_BR,Expressia: CAA e Atividades,24 de out. de 2022,Gratuito,10 mil+,autismo' 'intervenção',Livre,">> Alternativa GRATUITA ao LetMeTalk como App de Pranchas de Comunicação Alternativa e Vocalização

💙 Expresse tudo, no falar e no ensinar!

O Expressia oferece duas funções muito fáceis de usar, uma voltada para comunicação e outra para educação e terapias:

📢 Comunicação Alternativa:

Voltada para pessoas com dificuldades de fala.

Contorne as limitações da fala criando cartões com imagens, voz ou texto e tocando neles para construir frases. Uso 100% gratuito e livre de anúncios.

Pelo Expressia, você acessa também a Pranchoteca: uma coleção online com as dezenas de pranchas de comunicação alternativa já prontas para salvar e personalizar no seu app!

🧠 Atividades Adaptadas (USO PROFISSIONAL)

Para quem lida com pessoas com dificuldades de aprendizagem.

Crie atividades de associação, pareamento, ordenação ou contação de histórias com imagens, voz, texto ou áudio e aplique-as a seus pacientes ou alunos, presencialmente ou à distância.

Pelo Expressia, você acessa também a Central de Atividades Adaptadas: uma coleção online com as dezenas de atividades temáticas já prontas para salvar e personalizar no seu app, envolvendo assuntos que vão desde a alfabetização até Atividades de Vida Diária.

O Expressia é uma ferramenta valiosa no atendimento a pessoas com autismo, Trissomia 21 (Síndrome de Down), TDAH, Alzheimer, Paralisia Cerebral, dentre inúmeros outros acometimentos, quando usados por pessoas com experiência na área.

As funções do Expressia também são acessíveis a pessoas com deficiência visual e motora, habilitando-se o recurso de varredura vocal.

• E quanto é?

A função de Comunicação Alternativa do Expressia é mais do que fácil: é gratuita para todos. 💙

A função de Atividades Adaptadas oferece recursos básicos gratuitos para experimentar e recursos avançados disponíveis por um pequeno valor mensal.

🌍 Acesse www.expressia.life para saber mais :-)","4,3"
Play Store,https://play.google.com/store/apps/details?id=ru.igorsh.kidcommunicator&c=apps&hl=pt_BR,Falando Fotos: Autism,13 de set. de 2021,Gratuito,,autismo' 'intervenção',Livre,"O aplicativo é projetado para facilitar a comunicação com as crianças que não falam diagnosticadas com autismo, retardo mental, paralisia cerebral, etc. alalia A aplicação é bastante simples de usar - para cada desejo básico da criança na tela há uma imagem. Ao clicar na imagem, dependendo da configuração, um alarme soa ou sintetizador de voz vai falar a frase, que é criado para esse fotos.

Para quaisquer questões sobre o refinamento de aplicativos, desenvolvimento de aplicações individuais, por favor contacte igor.shikarev@gmail.com

Atenciosamente, Igor!",0
